epoch,score,lines,actions
1660,19,0,88
1661,19,0,71
1662,23,0,94
1663,17,0,74
1664,23,0,95
1665,15,0,68
1666,18,0,78
1667,17,0,71
1668,16,0,60
1669,15,0,61
1670,21,0,87
1671,20,0,82
1672,15,0,48
1673,17,0,72
1674,26,0,117
1675,20,0,83
1676,14,0,53
1677,17,0,75
1678,17,0,65
1679,20,0,77
1680,14,0,62
1681,22,0,94
1682,15,0,64
1683,20,0,89
1684,11,0,36
1685,24,0,105
1686,22,0,98
1687,14,0,53
1688,14,0,58
1689,18,0,80
1690,17,0,72
1691,19,0,79
1692,22,0,87
1693,18,0,79
1694,23,0,108
1695,14,0,61
1696,19,0,84
1697,14,0,62
1698,15,0,59
1699,23,0,99
1700,23,0,99
1701,26,0,130
1702,19,0,82
1703,15,0,67
1704,16,0,61
1705,21,0,94
1706,11,0,40
1707,21,0,76
1708,26,0,120
1709,31,1,94
1710,21,0,87
1711,21,0,91
1712,13,0,53
1713,19,0,75
1714,21,0,83
1715,15,0,61
1716,21,0,104
1717,21,0,93
1718,21,0,88
1719,17,0,64
1720,14,0,56
1721,11,0,42
1722,23,0,100
1723,21,0,94
1724,20,0,81
1725,22,0,82
1726,16,0,67
1727,20,0,81
1728,20,0,89
1729,12,0,54
1730,18,0,80
1731,14,0,53
1732,20,0,87
1733,23,0,100
1734,16,0,58
1735,16,0,57
1736,11,0,44
1737,17,0,71
1738,11,0,43
1739,16,0,70
1740,17,0,69
1741,19,0,78
1742,16,0,66
1743,14,0,55
1744,15,0,66
1745,19,0,75
1746,13,0,48
1747,14,0,48
1748,21,0,89
1749,14,0,52
1750,13,0,47
1751,20,0,82
1752,22,0,97
1753,21,0,87
1754,18,0,82
1755,22,0,85
1756,16,0,70
1757,21,0,93
1758,26,0,102
1759,18,0,77
1760,23,0,94
1761,18,0,81
1762,15,0,68
1763,18,0,72
1764,19,0,75
1765,25,0,112
1766,20,0,90
1767,14,0,57
1768,17,0,73
1769,16,0,70
1770,22,0,93
1771,11,0,46
1772,16,0,64
1773,15,0,69
1774,22,0,96
1775,23,0,101
1776,21,0,95
1777,17,0,75
1778,20,0,77
1779,18,0,81
1780,17,0,69
1781,18,0,72
1782,16,0,68
1783,17,0,68
1784,27,0,118
1785,23,0,101
1786,18,0,71
1787,25,0,106
1788,22,0,87
1789,16,0,61
1790,14,0,63
1791,15,0,70
1792,15,0,63
1793,20,0,80
1794,21,0,94
1795,15,0,60
1796,22,0,95
1797,19,0,78
1798,15,0,68
1799,20,0,91
1800,20,0,91
1801,17,0,64
1802,17,0,65
1803,18,0,81
1804,21,0,92
1805,19,0,78
1806,11,0,42
1807,20,0,92
1808,22,0,100
1809,22,0,85
1810,13,0,43
1811,16,0,68
1812,17,0,66
1813,20,0,90
1814,18,0,76
1815,18,0,80
1816,19,0,81
1817,17,0,71
1818,11,0,37
1819,17,0,68
1820,20,0,89
1821,14,0,53
1822,15,0,63
1823,22,0,104
1824,18,0,74
1825,14,0,59
1826,18,0,80
1827,17,0,62
1828,17,0,64
1829,14,0,52
1830,24,0,107
1831,13,0,59
1832,17,0,79
1833,17,0,67
1834,20,0,80
1835,10,0,39
1836,14,0,57
1837,24,0,101
1838,12,0,36
1839,12,0,46
1840,16,0,71
1841,18,0,72
1842,18,0,77
1843,21,0,89
1844,18,0,72
1845,21,0,94
1846,16,0,59
1847,21,0,92
1848,22,0,91
1849,20,0,84
1850,14,0,55
1851,21,0,95
1852,18,0,85
1853,13,0,51
1854,19,0,86
1855,18,0,86
1856,29,1,93
1857,10,0,42
1858,15,0,56
1859,18,0,80
1860,21,0,89
1861,20,0,84
1862,24,0,105
1863,20,0,90
1864,15,0,64
1865,24,0,105
1866,13,0,51
1867,17,0,73
1868,18,0,72
1869,14,0,65
1870,21,0,85
1871,35,1,108
1872,24,0,111
1873,19,0,82
1874,10,0,39
1875,19,0,86
1876,10,0,39
1877,19,0,75
1878,15,0,62
1879,13,0,59
1880,20,0,78
1881,17,0,68
1882,21,0,89
1883,19,0,83
1884,23,0,101
1885,19,0,88
1886,20,0,88
1887,23,0,104
1888,19,0,66
1889,15,0,56
1890,21,0,97
1891,24,0,108
1892,20,0,96
1893,20,0,79
1894,19,0,91
1895,15,0,60
1896,23,0,100
1897,22,0,104
1898,18,0,70
1899,30,1,79
1900,23,0,98
1901,21,0,90
1902,22,0,97
1903,22,0,97
1904,28,0,115
1905,28,1,84
1906,20,0,78
1907,19,0,89
1908,18,0,81
1909,28,0,137
1910,23,0,105
1911,21,0,88
1912,16,0,65
1913,17,0,78
1914,27,0,112
1915,13,0,54
1916,17,0,71
1917,22,0,86
1918,16,0,61
1919,32,1,100
1920,14,0,56
1921,16,0,66
1922,14,0,61
1923,23,0,94
1924,23,0,104
1925,21,0,74
1926,19,0,77
1927,13,0,49
1928,16,0,63
1929,13,0,58
1930,16,0,70
1931,22,0,86
1932,22,0,89
1933,24,0,94
1934,22,0,88
1935,20,0,85
1936,20,0,80
1937,24,0,109
1938,17,0,66
1939,23,0,102
1940,21,0,85
1941,16,0,73
1942,13,0,56
1943,18,0,78
1944,17,0,67
1945,17,0,81
1946,21,0,89
1947,15,0,59
1948,19,0,79
1949,14,0,63
1950,15,0,60
1951,21,0,92
1952,27,0,109
1953,12,0,42
1954,10,0,37
1955,17,0,69
1956,22,0,103
1957,16,0,60
1958,22,0,91
1959,17,0,73
1960,17,0,75
1961,24,0,111
1962,18,0,72
1963,18,0,78
1964,20,0,79
1965,21,0,91
1966,15,0,67
1967,16,0,61
1968,16,0,62
1969,18,0,68
1970,18,0,73
1971,19,0,79
1972,23,0,104
1973,24,0,102
1974,17,0,70
1975,15,0,61
1976,21,0,92
1977,16,0,55
1978,19,0,86
1979,22,0,91
1980,19,0,76
1981,18,0,75
1982,18,0,69
1983,15,0,61
1984,17,0,81
1985,21,0,91
1986,14,0,59
1987,15,0,61
1988,18,0,75
1989,24,0,101
1990,18,0,78
1991,27,0,119
1992,20,0,86
1993,14,0,63
1994,14,0,54
1995,19,0,87
1996,18,0,79
1997,16,0,73
1998,15,0,68
1999,13,0,53
2000,21,0,92
