epoch,score,lines,actions
1476,34,1,113
1477,17,0,66
1478,26,0,119
1479,18,0,74
1480,23,0,104
1481,21,0,84
1482,28,0,118
1483,25,0,97
1484,23,0,97
1485,19,0,88
1486,24,0,102
1487,32,1,107
1488,19,0,67
1489,25,0,99
1490,24,0,101
1491,20,0,86
1492,24,0,104
1493,27,0,117
1494,25,0,107
1495,24,0,103
1496,25,0,95
1497,19,0,82
1498,25,0,116
1499,32,1,110
1500,18,0,64
1501,40,1,133
1502,27,0,124
1503,25,0,113
1504,20,0,94
1505,25,0,111
1506,25,0,113
1507,38,1,126
1508,30,0,137
1509,25,0,113
1510,25,0,107
1511,15,0,76
1512,21,0,87
1513,23,0,90
1514,24,0,98
1515,30,0,126
1516,26,0,115
1517,21,0,92
1518,24,0,103
1519,22,0,103
1520,27,0,118
1521,15,0,63
1522,24,0,107
1523,36,1,125
1524,17,0,76
1525,20,0,73
1526,24,0,104
1527,19,0,75
1528,23,0,98
1529,21,0,77
1530,27,0,116
1531,19,0,72
1532,22,0,99
1533,25,0,113
1534,25,0,112
1535,12,0,39
1536,23,0,95
1537,21,0,86
1538,24,0,102
1539,27,0,106
1540,26,0,116
1541,20,0,88
1542,37,1,121
1543,26,0,106
1544,27,0,107
1545,14,0,64
1546,23,0,107
1547,23,0,104
1548,42,1,150
1549,39,1,132
1550,21,0,94
1551,26,0,108
1552,28,0,120
1553,23,0,98
1554,20,0,87
1555,19,0,67
1556,17,0,74
1557,20,0,86
1558,23,0,97
1559,23,0,84
1560,20,0,86
1561,24,0,101
1562,26,0,104
1563,26,0,115
1564,28,0,125
1565,28,0,117
1566,27,0,112
1567,25,0,102
1568,25,0,99
1569,25,0,111
1570,21,0,93
1571,27,0,115
1572,24,0,107
1573,19,0,85
1574,27,0,121
1575,34,1,117
1576,30,0,128
1577,29,0,126
1578,30,0,127
1579,22,0,90
1580,36,1,122
1581,19,0,70
1582,23,0,86
1583,18,0,74
1584,24,0,96
1585,25,0,102
1586,38,1,125
1587,26,0,108
1588,21,0,91
1589,27,0,121
1590,19,0,78
1591,18,0,74
1592,19,0,73
1593,26,0,113
1594,27,0,119
1595,40,1,142
1596,22,0,81
1597,35,1,108
1598,27,0,113
1599,24,0,115
1600,22,0,93
1601,22,0,98
1602,18,0,75
1603,26,0,119
1604,29,0,138
1605,26,0,110
1606,14,0,66
1607,25,0,108
1608,28,0,120
1609,25,0,110
1610,26,0,110
1611,23,0,90
1612,36,1,106
1613,29,0,131
1614,28,0,109
1615,49,2,136
1616,29,0,131
1617,22,0,95
1618,28,0,118
1619,27,0,123
1620,23,0,97
1621,21,0,86
1622,23,0,97
1623,23,0,96
1624,12,0,41
1625,20,0,83
1626,26,0,113
1627,21,0,95
1628,22,0,99
1629,24,0,108
1630,19,0,84
1631,18,0,72
1632,14,0,47
1633,35,1,114
1634,19,0,74
1635,24,0,101
1636,25,0,112
1637,24,0,109
1638,24,0,102
1639,27,0,116
1640,26,0,115
1641,25,0,120
1642,26,0,106
1643,36,1,128
1644,28,0,126
1645,20,0,78
1646,28,0,115
1647,16,0,69
1648,26,0,109
1649,30,0,124
1650,36,1,115
1651,23,0,98
1652,41,1,141
1653,31,0,133
1654,27,0,114
1655,29,1,83
1656,15,0,53
1657,20,0,85
1658,23,0,85
1659,27,0,111
